restaurant_name,restaurant_url,location,price_level,cuisine,michelin_distinction,raw_card_text,page_number
Dons Bogam,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/dons-bogam," New York, NY, USA",$$,"Korean | Reserve a table | Nōksu | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Hyun | New York, NY, USA | $$$$ · Korean | Hometown Bar B Que New York | Brooklyn, NY, USA | $$ · Barbecue | Seoul Salon | New York, NY, USA | $$$ · Korean | Reserve a table | Café Mars | Brooklyn, NY, USA | $$$ · Contemporary | Octo | New York, NY, USA | $$ · Asian Contemporary | Runner & Stone | Brooklyn, NY, USA | $$ · Contemporary | Reserve a table | Shalom Japan | Brooklyn, NY, USA | $$ · Fusion | Reserve a table | Sawa | Brooklyn, NY, USA | $$ · Middle Eastern | Lingo | Brooklyn, NY, USA | $$ · Japanese | Reserve a table | Chez Ma Tante | Brooklyn, NY, USA | $$$ · American Contemporary | Reserve a table | KRU | Brooklyn, NY, USA | $$$ · Thai | Cho Dang Gol | New York, NY, USA | $$ · Korean | Reserve a table | Tonchin | New York, NY, USA | $ · Japanese | Reserve a table | Ci Siamo | New York, NY, USA | $$$ · Italian | Pendry Manhattan West | Reserve a table | Ai Fiori | New York, NY, USA | $$$$ · Italian | The Langham, New York, Fifth Avenue | Reserve a table | Little Alley | New York, NY, USA | $$ · Chinese | Reserve a table | Peak | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Sofreh | Brooklyn, NY, USA | $$$ · Persian | Reserve a table | Papa San | New York, NY, USA | $$$ · Japanese | Uzuki | Brooklyn, NY, USA | $$$$ · Japanese | Reserve a table | Madre | Brooklyn, NY, USA | $$$ · Contemporary | Reserve a table | Place des Fêtes | Brooklyn, NY, USA | $$$ · Contemporary | Reserve a table | Haenyeo | Brooklyn, NY, USA | $$ · Korean | Reserve a table | Oxomoco | Brooklyn, NY, USA | $$$ · Mexican | Reserve a table | Tempura Matsui | New York, NY, USA | $$$$ · Japanese | Reserve a table | Restaurant Yuu | Brooklyn, NY, USA | $$$$ · French Contemporary | Reserve a table | Peppercorn Station | New York, NY, USA | $$ · Chinese | Szechuan Gourmet | New York, NY, USA | $$ · Chinese | Reserve a table | Chef's Table at Brooklyn Fare | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Speedy Romeo | Brooklyn, NY, USA | $$ · Pizza | Rose Marie | Brooklyn, NY, USA | $$ · American Contemporary | Taqueria El Chato | Brooklyn, NY, USA | $ · Mexican | Reserve a table | Alta Calidad | Brooklyn, NY, USA | $$ · Mexican | Pierozek | Brooklyn, NY, USA | $$ · Polish | Reserve a table | ILIS | Brooklyn, NY, USA | $$$$ · Scandinavian | Reserve a table | Sushi Sho | New York, NY, USA | $$$$ · Japanese | Reserve a table | Wenwen | Brooklyn, NY, USA | $$$ · Taiwanese | Reserve a table | Gabriel Kreuther | New York, NY, USA | $$$$ · French | Reserve a table | Le Pavillon | New York, NY, USA | $$$$ · French | Reserve a table | Fausto | Brooklyn, NY, USA | $$$ · Italian | Reserve a table | Sushi Yasuda | New York, NY, USA | $$$$ · Japanese | Reserve a table | Jōji | New York, NY, USA | $$$$ · Japanese | Reserve a table | Izakaya Futago | New York, NY, USA | $$ · Japanese | Reserve a table | Bonnie's | Brooklyn, NY, USA | $$$ · Cantonese | Reserve a table | The Lambs Club | New York, NY, USA | $$$$ · Steakhouse | Reserve a table | Ammazzacaffè | Brooklyn, NY, USA | $$$ · Italian",Michelin Star,"Reserve a table | Dons Bogam | New York, NY, USA | $$ · Korean | Reserve a table | Nōksu | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Hyun | New York, NY, USA | $$$$ · Korean | Hometown Bar B Que New York | Brooklyn, NY, USA | $$ · Barbecue | Seoul Salon | New York, NY, USA | $$$ · Korean | Reserve a table | Café Mars | Brooklyn, NY, USA | $$$ · Contemporary | Octo | New York, NY, USA | $$ · Asian Contemporary | Runner & Stone | Brooklyn, NY, USA | $$ · Contemporary | Reserve a table | Shalom Japan | Brooklyn, NY, USA | $$ · Fusion | Reserve a table | Sawa | Brooklyn, NY, USA | $$ · Middle Eastern | Lingo | Brooklyn, NY, USA | $$ · Japanese | Reserve a table | Chez Ma Tante | Brooklyn, NY, USA | $$$ · American Contemporary | Reserve a table | KRU | Brooklyn, NY, USA | $$$ · Thai | Cho Dang Gol | New York, NY, USA | $$ · Korean | Reserve a table | Tonchin | New York, NY, USA | $ · Japanese | Reserve a table | Ci Siamo | New York, NY, USA | $$$ · Italian | Pendry Manhattan West | Reserve a table | Ai Fiori | New York, NY, USA | $$$$ · Italian | The Langham, New York, Fifth Avenue | Reserve a table | Little Alley | New York, NY, USA | $$ · Chinese | Reserve a table | Peak | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Sofreh | Brooklyn, NY, USA | $$$ · Persian | Reserve a table | Papa San | New York, NY, USA | $$$ · Japanese | Uzuki | Brooklyn, NY, USA | $$$$ · Japanese | Reserve a table | Madre | Brooklyn, NY, USA | $$$ · Contemporary | Reserve a table | Place des Fêtes | Brooklyn, NY, USA | $$$ · Contemporary | Reserve a table | Haenyeo | Brooklyn, NY, USA | $$ · Korean | Reserve a table | Oxomoco | Brooklyn, NY, USA | $$$ · Mexican | Reserve a table | Tempura Matsui | New York, NY, USA | $$$$ · Japanese | Reserve a table | Restaurant Yuu | Brooklyn, NY, USA | $$$$ · French Contemporary | Reserve a table | Peppercorn Station | New York, NY, USA | $$ · Chinese | Szechuan Gourmet | New York, NY, USA | $$ · Chinese | Reserve a table | Chef's Table at Brooklyn Fare | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Speedy Romeo | Brooklyn, NY, USA | $$ · Pizza | Rose Marie | Brooklyn, NY, USA | $$ · American Contemporary | Taqueria El Chato | Brooklyn, NY, USA | $ · Mexican | Reserve a table | Alta Calidad | Brooklyn, NY, USA | $$ · Mexican | Pierozek | Brooklyn, NY, USA | $$ · Polish | Reserve a table | ILIS | Brooklyn, NY, USA | $$$$ · Scandinavian | Reserve a table | Sushi Sho | New York, NY, USA | $$$$ · Japanese | Reserve a table | Wenwen | Brooklyn, NY, USA | $$$ · Taiwanese | Reserve a table | Gabriel Kreuther | New York, NY, USA | $$$$ · French | Reserve a table | Le Pavillon | New York, NY, USA | $$$$ · French | Reserve a table | Fausto | Brooklyn, NY, USA | $$$ · Italian | Reserve a table | Sushi Yasuda | New York, NY, USA | $$$$ · Japanese | Reserve a table | Jōji | New York, NY, USA | $$$$ · Japanese | Reserve a table | Izakaya Futago | New York, NY, USA | $$ · Japanese | Reserve a table | Bonnie's | Brooklyn, NY, USA | $$$ · Cantonese | Reserve a table | The Lambs Club | New York, NY, USA | $$$$ · Steakhouse | Reserve a table | Ammazzacaffè | Brooklyn, NY, USA | $$$ · Italian",5
Nōksu,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/noksu," New York, NY, USA",$$$$,Contemporary,One Star,"Reserve a table | Nōksu | New York, NY, USA | $$$$ · Contemporary",5
Hyun,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/hyun," New York, NY, USA",$$$$,Korean,Selected Restaurants,"Reserve a table | Hyun | New York, NY, USA | $$$$ · Korean",5
Hometown Bar B Que New York,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/hometown-bar-b-que," Brooklyn, NY, USA",$$,Barbecue,bib,"Hometown Bar B Que New York | Brooklyn, NY, USA | $$ · Barbecue",5
Seoul Salon,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/seoul-salon," New York, NY, USA",$$$,Korean,Selected Restaurants,"Seoul Salon | New York, NY, USA | $$$ · Korean",5
Café Mars,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/cafe-mars," Brooklyn, NY, USA",$$$,Contemporary,bib,"Reserve a table | Café Mars | Brooklyn, NY, USA | $$$ · Contemporary",5
Octo,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/octo-1212173," New York, NY, USA",$$,Asian Contemporary,Selected Restaurants,"Octo | New York, NY, USA | $$ · Asian Contemporary",5
Runner & Stone,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/runner-stone," Brooklyn, NY, USA",$$,Contemporary,Selected Restaurants,"Runner & Stone | Brooklyn, NY, USA | $$ · Contemporary",5
Shalom Japan,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/shalom-japan," Brooklyn, NY, USA",$$,Fusion,bib,"Reserve a table | Shalom Japan | Brooklyn, NY, USA | $$ · Fusion",5
Sawa,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/sawa-1214172," Brooklyn, NY, USA",$$,Middle Eastern,Selected Restaurants,"Reserve a table | Sawa | Brooklyn, NY, USA | $$ · Middle Eastern",5
Lingo,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/lingo," Brooklyn, NY, USA",$$,Japanese,Selected Restaurants,"Lingo | Brooklyn, NY, USA | $$ · Japanese",5
Chez Ma Tante,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/chez-ma-tante," Brooklyn, NY, USA",$$$,American Contemporary,Selected Restaurants,"Reserve a table | Chez Ma Tante | Brooklyn, NY, USA | $$$ · American Contemporary",5
KRU,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/kru," Brooklyn, NY, USA",$$$,Thai,Selected Restaurants,"Reserve a table | KRU | Brooklyn, NY, USA | $$$ · Thai",5
Cho Dang Gol,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cho-dang-gol," New York, NY, USA",$$,Korean,bib,"Cho Dang Gol | New York, NY, USA | $$ · Korean",5
Tonchin,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tonchin," New York, NY, USA",$,Japanese,bib,"Reserve a table | Tonchin | New York, NY, USA | $ · Japanese",5
Ci Siamo,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ci-siamo," New York, NY, USA",$$$,Italian | Pendry Manhattan West,Selected Restaurants,"Reserve a table | Ci Siamo | New York, NY, USA | $$$ · Italian | Pendry Manhattan West",5
Ai Fiori,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ai-fiori," New York, NY, USA",$$$$,"Italian | The Langham, New York, Fifth Avenue",Selected Restaurants,"Reserve a table | Ai Fiori | New York, NY, USA | $$$$ · Italian | The Langham, New York, Fifth Avenue",5
Little Alley,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/little-alley," New York, NY, USA",$$,Chinese,bib,"Reserve a table | Little Alley | New York, NY, USA | $$ · Chinese",5
Peak,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/peak," New York, NY, USA",$$$$,Contemporary,Selected Restaurants,"Reserve a table | Peak | New York, NY, USA | $$$$ · Contemporary",5
Sofreh,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/sofreh," Brooklyn, NY, USA",$$$,Persian,Selected Restaurants,"Reserve a table | Sofreh | Brooklyn, NY, USA | $$$ · Persian",5
Papa San,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/papa-san," New York, NY, USA",$$$,Japanese,Selected Restaurants,"Reserve a table | Papa San | New York, NY, USA | $$$ · Japanese",5
Uzuki,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/uzuki," Brooklyn, NY, USA",$$$$,Japanese,Selected Restaurants,"Uzuki | Brooklyn, NY, USA | $$$$ · Japanese",5
Madre,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/madre-1185329," Brooklyn, NY, USA",$$$,Contemporary,Selected Restaurants,"Reserve a table | Madre | Brooklyn, NY, USA | $$$ · Contemporary",5
Place des Fêtes,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/place-des-fetes," Brooklyn, NY, USA",$$$,Contemporary,Selected Restaurants,"Reserve a table | Place des Fêtes | Brooklyn, NY, USA | $$$ · Contemporary",5
Haenyeo,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/haenyeo," Brooklyn, NY, USA",$$,Korean,bib,"Reserve a table | Haenyeo | Brooklyn, NY, USA | $$ · Korean",5
Oxomoco,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/oxomoco," Brooklyn, NY, USA",$$$,Mexican,One Star,"Reserve a table | Oxomoco | Brooklyn, NY, USA | $$$ · Mexican",5
Tempura Matsui,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tempura-matsui," New York, NY, USA",$$$$,Japanese,One Star,"Reserve a table | Tempura Matsui | New York, NY, USA | $$$$ · Japanese",5
Restaurant Yuu,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/restaurant-yuu," Brooklyn, NY, USA",$$$$,French Contemporary,One Star,"Reserve a table | Restaurant Yuu | Brooklyn, NY, USA | $$$$ · French Contemporary",5
Peppercorn Station,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/peppercorn-station," New York, NY, USA",$$,Chinese,bib,"Reserve a table | Peppercorn Station | New York, NY, USA | $$ · Chinese",5
Szechuan Gourmet,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/szechuan-gourmet," New York, NY, USA",$$,Chinese,Selected Restaurants,"Szechuan Gourmet | New York, NY, USA | $$ · Chinese",5
Chef's Table at Brooklyn Fare,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chef-s-table-at-brooklyn-fare," New York, NY, USA",$$$$,Contemporary,Two Stars,"Reserve a table | Chef's Table at Brooklyn Fare | New York, NY, USA | $$$$ · Contemporary",5
Speedy Romeo,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/speedy-romeo," Brooklyn, NY, USA",$$,Pizza,bib,"Reserve a table | Speedy Romeo | Brooklyn, NY, USA | $$ · Pizza",5
Rose Marie,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/rose-marie," Brooklyn, NY, USA",$$,American Contemporary,Selected Restaurants,"Rose Marie | Brooklyn, NY, USA | $$ · American Contemporary",5
Taqueria El Chato,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/taqueria-el-chato," Brooklyn, NY, USA",$,Mexican,bib,"Taqueria El Chato | Brooklyn, NY, USA | $ · Mexican",5
Alta Calidad,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/alta-calidad," Brooklyn, NY, USA",$$,Mexican,bib,"Reserve a table | Alta Calidad | Brooklyn, NY, USA | $$ · Mexican",5
Pierozek,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/pierozek," Brooklyn, NY, USA",$$,Polish,bib,"Pierozek | Brooklyn, NY, USA | $$ · Polish",5
ILIS,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/ilis," Brooklyn, NY, USA",$$$$,Scandinavian,Selected Restaurants,"Reserve a table | ILIS | Brooklyn, NY, USA | $$$$ · Scandinavian",5
Sushi Sho,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-sho-1213976," New York, NY, USA",$$$$,Japanese,Three Stars,"Reserve a table | Sushi Sho | New York, NY, USA | $$$$ · Japanese",5
Wenwen,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/wenwen," Brooklyn, NY, USA",$$$,Taiwanese,Selected Restaurants,"Reserve a table | Wenwen | Brooklyn, NY, USA | $$$ · Taiwanese",5
Gabriel Kreuther,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gabriel-kreuther," New York, NY, USA",$$$$,French,Two Stars,"Reserve a table | Gabriel Kreuther | New York, NY, USA | $$$$ · French",5
Le Pavillon,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-pavillon-1192744," New York, NY, USA",$$$$,French,One Star,"Reserve a table | Le Pavillon | New York, NY, USA | $$$$ · French",5
Fausto,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/fausto," Brooklyn, NY, USA",$$$,Italian,Selected Restaurants,"Reserve a table | Fausto | Brooklyn, NY, USA | $$$ · Italian",5
Sushi Yasuda,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-yasuda," New York, NY, USA",$$$$,Japanese,Selected Restaurants,"Reserve a table | Sushi Yasuda | New York, NY, USA | $$$$ · Japanese",5
Jōji,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/joji," New York, NY, USA",$$$$,Japanese,One Star,"Reserve a table | Jōji | New York, NY, USA | $$$$ · Japanese",5
Izakaya Futago,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/soba-totto," New York, NY, USA",$$,Japanese,Selected Restaurants,"Reserve a table | Izakaya Futago | New York, NY, USA | $$ · Japanese",5
Bonnie's,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/bonnie-s," Brooklyn, NY, USA",$$$,Cantonese,bib,"Reserve a table | Bonnie's | Brooklyn, NY, USA | $$$ · Cantonese",5
The Lambs Club,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-lambs-club," New York, NY, USA",$$$$,Steakhouse,Selected Restaurants,"Reserve a table | The Lambs Club | New York, NY, USA | $$$$ · Steakhouse",5
Ammazzacaffè,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/ammazzacaffe," Brooklyn, NY, USA",$$$,Italian,Selected Restaurants,"Reserve a table | Ammazzacaffè | Brooklyn, NY, USA | $$$ · Italian",5
Veerays,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/veerays," New York, NY, USA",$$$$,"Indian | Reserve a table | Casa Ora | Brooklyn, NY, USA | $$$ · Venezuelan | Win Son | Brooklyn, NY, USA | $$$ · Chinese | Meju | Queens, NY, USA | $$$$ · Korean | Reserve a table | Fasano | New York, NY, USA | $$$$ · Italian | Reserve a table | Gui | New York, NY, USA | $$$$ · Steakhouse | Reserve a table | Kochi | New York, NY, USA | $$$$ · Korean | Reserve a table | Mari | New York, NY, USA | $$$$ · Korean | Reserve a table | Hart's | Brooklyn, NY, USA | $$ · Mediterranean Cuisine | Reserve a table | Casa Enrique | Queens, NY, USA | $$ · Mexican | Hupo | Queens, NY, USA | $$ · Chinese | Runner Up | Brooklyn, NY, USA | $$ · American | Reserve a table | Jupiter | New York, NY, USA | $$$ · Italian | Kung Fu Little Steamed Buns Ramen | New York, NY, USA | $ · Chinese | Reserve a table | Le Rock | New York, NY, USA | $$$$ · Contemporary | Reserve a table | See No Evil Pizza | New York, NY, USA | $$ · Pizza | Reserve a table | R40 | Queens, NY, USA | $$$ · Argentinian | Don Antonio | New York, NY, USA | $$ · Pizza | Reserve a table | Le Bernardin | New York, NY, USA | $$$$ · Seafood | The Grill | New York, NY, USA | $$$$ · American | Cafe Mado | Brooklyn, NY, USA | $ · American Contemporary | Reserve a table | Le Jardinier New York | New York, NY, USA | $$$$ · French | Reserve a table | Chalong | New York, NY, USA | $$$ · Thai | LORE | Brooklyn, NY, USA | $$ · Contemporary | Lobster Club | New York, NY, USA | $$$ · Japanese | Reserve a table | Gallaghers | New York, NY, USA | $$$ · Steakhouse | Reserve a table | Santi | New York, NY, USA | $$$$ · Italian Contemporary | 53 | New York, NY, USA | $$$$ · Asian | Reserve a table | The Modern | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Hyderabadi Zaiqa | New York, NY, USA | $ · Indian | Reserve a table | Caviar Russe | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Benoit | New York, NY, USA | $$$ · French | Reserve a table | YingTao | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Aquavit | New York, NY, USA | $$$$ · Scandinavian | Reserve a table | Four Twenty Five | New York, NY, USA | $$$$ · Contemporary | Chavela’s | Brooklyn, NY, USA | $$ · Mexican | Reserve a table | Roberta's | Brooklyn, NY, USA | $$ · Pizza | Reserve a table | Agi's Counter | Brooklyn, NY, USA | $$ · Creative | Reserve a table | Chola | New York, NY, USA | $$$ · Indian | Reserve a table | Sobre Masa | Brooklyn, NY, USA | $$ · Mexican | Reserve a table | Marea | New York, NY, USA | $$$$ · Seafood | Per Se | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Le Veau d'Or | New York, NY, USA | $$$ · French | Reserve a table | Masa | New York, NY, USA | $$$$ · Japanese | Daphne's | Brooklyn, NY, USA | $$ · Italian-American | Reserve a table | Jean-Georges | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Café Boulud | New York, NY, USA | $$$$ · French | Lungi | New York, NY, USA | $$$ · Sri Lankan",Michelin Star,"Reserve a table | Veerays | New York, NY, USA | $$$$ · Indian | Reserve a table | Casa Ora | Brooklyn, NY, USA | $$$ · Venezuelan | Win Son | Brooklyn, NY, USA | $$$ · Chinese | Meju | Queens, NY, USA | $$$$ · Korean | Reserve a table | Fasano | New York, NY, USA | $$$$ · Italian | Reserve a table | Gui | New York, NY, USA | $$$$ · Steakhouse | Reserve a table | Kochi | New York, NY, USA | $$$$ · Korean | Reserve a table | Mari | New York, NY, USA | $$$$ · Korean | Reserve a table | Hart's | Brooklyn, NY, USA | $$ · Mediterranean Cuisine | Reserve a table | Casa Enrique | Queens, NY, USA | $$ · Mexican | Hupo | Queens, NY, USA | $$ · Chinese | Runner Up | Brooklyn, NY, USA | $$ · American | Reserve a table | Jupiter | New York, NY, USA | $$$ · Italian | Kung Fu Little Steamed Buns Ramen | New York, NY, USA | $ · Chinese | Reserve a table | Le Rock | New York, NY, USA | $$$$ · Contemporary | Reserve a table | See No Evil Pizza | New York, NY, USA | $$ · Pizza | Reserve a table | R40 | Queens, NY, USA | $$$ · Argentinian | Don Antonio | New York, NY, USA | $$ · Pizza | Reserve a table | Le Bernardin | New York, NY, USA | $$$$ · Seafood | The Grill | New York, NY, USA | $$$$ · American | Cafe Mado | Brooklyn, NY, USA | $ · American Contemporary | Reserve a table | Le Jardinier New York | New York, NY, USA | $$$$ · French | Reserve a table | Chalong | New York, NY, USA | $$$ · Thai | LORE | Brooklyn, NY, USA | $$ · Contemporary | Lobster Club | New York, NY, USA | $$$ · Japanese | Reserve a table | Gallaghers | New York, NY, USA | $$$ · Steakhouse | Reserve a table | Santi | New York, NY, USA | $$$$ · Italian Contemporary | 53 | New York, NY, USA | $$$$ · Asian | Reserve a table | The Modern | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Hyderabadi Zaiqa | New York, NY, USA | $ · Indian | Reserve a table | Caviar Russe | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Benoit | New York, NY, USA | $$$ · French | Reserve a table | YingTao | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Aquavit | New York, NY, USA | $$$$ · Scandinavian | Reserve a table | Four Twenty Five | New York, NY, USA | $$$$ · Contemporary | Chavela’s | Brooklyn, NY, USA | $$ · Mexican | Reserve a table | Roberta's | Brooklyn, NY, USA | $$ · Pizza | Reserve a table | Agi's Counter | Brooklyn, NY, USA | $$ · Creative | Reserve a table | Chola | New York, NY, USA | $$$ · Indian | Reserve a table | Sobre Masa | Brooklyn, NY, USA | $$ · Mexican | Reserve a table | Marea | New York, NY, USA | $$$$ · Seafood | Per Se | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Le Veau d'Or | New York, NY, USA | $$$ · French | Reserve a table | Masa | New York, NY, USA | $$$$ · Japanese | Daphne's | Brooklyn, NY, USA | $$ · Italian-American | Reserve a table | Jean-Georges | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Café Boulud | New York, NY, USA | $$$$ · French | Lungi | New York, NY, USA | $$$ · Sri Lankan",6
Casa Ora,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/casa-ora," Brooklyn, NY, USA",$$$,Venezuelan,Selected Restaurants,"Reserve a table | Casa Ora | Brooklyn, NY, USA | $$$ · Venezuelan",6
Win Son,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/win-son," Brooklyn, NY, USA",$$$,Chinese,bib,"Win Son | Brooklyn, NY, USA | $$$ · Chinese",6
Meju,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/meju," Queens, NY, USA",$$$$,Korean,One Star,"Meju | Queens, NY, USA | $$$$ · Korean",6
Fasano,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/fasano-1210236," New York, NY, USA",$$$$,Italian,Selected Restaurants,"Reserve a table | Fasano | New York, NY, USA | $$$$ · Italian",6
Gui,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gui-1207502," New York, NY, USA",$$$$,Steakhouse,Selected Restaurants,"Reserve a table | Gui | New York, NY, USA | $$$$ · Steakhouse",6
Kochi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kochi," New York, NY, USA",$$$$,Korean,One Star,"Reserve a table | Kochi | New York, NY, USA | $$$$ · Korean",6
Mari,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/mari," New York, NY, USA",$$$$,Korean,One Star,"Reserve a table | Mari | New York, NY, USA | $$$$ · Korean",6
Hart's,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/hart-s," Brooklyn, NY, USA",$$,Mediterranean Cuisine,Selected Restaurants,"Reserve a table | Hart's | Brooklyn, NY, USA | $$ · Mediterranean Cuisine",6
Casa Enrique,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/casa-enrique," Queens, NY, USA",$$,Mexican,Selected Restaurants,"Reserve a table | Casa Enrique | Queens, NY, USA | $$ · Mexican",6
Hupo,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/hupo," Queens, NY, USA",$$,Chinese,bib,"Hupo | Queens, NY, USA | $$ · Chinese",6
Runner Up,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/runner-up," Brooklyn, NY, USA",$$,American,bib,"Runner Up | Brooklyn, NY, USA | $$ · American",6
Jupiter,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jupiter," New York, NY, USA",$$$,Italian,Selected Restaurants,"Reserve a table | Jupiter | New York, NY, USA | $$$ · Italian",6
Kung Fu Little Steamed Buns Ramen,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kung-fu-little-steamed-buns-ramen," New York, NY, USA",$,Chinese,bib,"Kung Fu Little Steamed Buns Ramen | New York, NY, USA | $ · Chinese",6
Le Rock,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-rock," New York, NY, USA",$$$$,Contemporary,Selected Restaurants,"Reserve a table | Le Rock | New York, NY, USA | $$$$ · Contemporary",6
See No Evil Pizza,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/see-no-evil-pizza," New York, NY, USA",$$,Pizza,Selected Restaurants,"Reserve a table | See No Evil Pizza | New York, NY, USA | $$ · Pizza",6
R40,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/r40," Queens, NY, USA",$$$,Argentinian,Selected Restaurants,"Reserve a table | R40 | Queens, NY, USA | $$$ · Argentinian",6
Don Antonio,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/don-antonio-by-starita," New York, NY, USA",$$,Pizza,Selected Restaurants,"Don Antonio | New York, NY, USA | $$ · Pizza",6
Le Bernardin,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-bernardin," New York, NY, USA",$$$$,Seafood,Three Stars,"Reserve a table | Le Bernardin | New York, NY, USA | $$$$ · Seafood",6
The Grill,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-grill," New York, NY, USA",$$$$,American,Selected Restaurants,"The Grill | New York, NY, USA | $$$$ · American",6
Cafe Mado,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/cafe-mado," Brooklyn, NY, USA",$,American Contemporary,Selected Restaurants,"Cafe Mado | Brooklyn, NY, USA | $ · American Contemporary",6
Le Jardinier New York,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-jardinier," New York, NY, USA",$$$$,French,Selected Restaurants,"Reserve a table | Le Jardinier New York | New York, NY, USA | $$$$ · French",6
Chalong,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chalong," New York, NY, USA",$$$,Thai,bib,"Reserve a table | Chalong | New York, NY, USA | $$$ · Thai",6
