place_id,google_name,google_address,google_rating,google_user_rating_count,google_price_level,google_primary_type,google_lat,google_lng,google_website,norm_name,distance_km,match_score,matched_to_michelin,matched_to_cuisine,matched_to_price
ChIJOZSQmepYwokRGyoFV_YPkbU,Dallas BBQ,"1265 3rd Ave, New York, NY 10021, USA",4.2,3615.0,PRICE_LEVEL_MODERATE,barbecue_restaurant,40.7700749,-73.9599131,https://dallasbbq.com/,dallas bbq,0.227659697567961,33.26808362918447,Chez Fifi,French,
ChIJm8GloepYwokRKQQXHlt9X9w,EJ's Luncheonette,"1271 3rd Ave, New York, NY 10021, USA",4.2,1326.0,PRICE_LEVEL_MODERATE,diner,40.770444,-73.9597299,http://www.ejsluncheonette.com/,ejs luncheonette,0.2079161646757355,31.76500602389117,Chez Fifi,French,
ChIJiQHGLBxcwokRSGPEB7RkbLA,Abe's Pagoda Bar,"108 Wyckoff Ave, Brooklyn, NY 11237, USA",4.5,589.0,PRICE_LEVEL_MODERATE,bar_and_grill,40.7039262,-73.9188272,https://www.abespagodabar.com/delivery-menu,abes pagoda bar,0.1566150678906094,26.510619185312688,Gordo's Cantina,Mexican,PRICE_LEVEL_MODERATE
ChIJQyEs-WFYwokRxcMQc54r9W0,Sushi Yasaka,"251 W 72nd St, New York, NY 10023, USA",4.6,1970.0,PRICE_LEVEL_MODERATE,sushi_restaurant,40.779660199999995,-73.983408,http://yasaka.nyc/,sushi yasaka,0.015813146305805367,37.81024224433033,Kebab aur Sharab,Indian,
ChIJlfr4bIpYwokRRazoMFwBzWo,Gray's Papaya,"2090 Broadway, New York, NY 10023, USA",4.2,6389.0,PRICE_LEVEL_INEXPENSIVE,hot_dog_restaurant,40.7783878,-73.98156589999999,http://grayspapaya.nyc/,grays papaya,0.1942444396530712,33.669066724163144,Kebab aur Sharab,Indian,
ChIJ77bqDb9YwokRJNMk9UvbB58,Sable's Smoked Fish,"1330 3rd Ave, New York, NY 10075, USA",4.4,450.0,PRICE_LEVEL_EXPENSIVE,bagel_shop,40.772539599999995,-73.9588899,https://www.sablesnyc.com/?utm_source=GMB&utm_medium=Website+Button&utm_id=sablesnyc,sables smoked fish,0.13401569583592607,24.891811649968886,Orsay,French,PRICE_LEVEL_EXPENSIVE
ChIJ1QTJtlJYwokRyrkOo1ZG2xg,Tabata Ramen,"1435 2nd Ave, New York, NY 10021, USA",4.4,1520.0,PRICE_LEVEL_INEXPENSIVE,japanese_restaurant,40.7706692,-73.9572646,https://www.tabatanyc.com/,tabata ramen,0.12116312125552096,35.54604254493375,Sushi Akira,Japanese,
ChIJRQh4J4pYwokRFwsMuBi-Cao,Salumeria Rosi,"283 Amsterdam Ave, New York, NY 10023, USA",4.5,1018.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.779368999999996,-73.980857,https://www.salumeriarosinyc.com/,salumeria rosi,0.12967585655119265,31.123889721385687,Sempre Oggi,Italian,
ChIJlYuHaAtZwokRTrF1jKtMdvg,La Pecora Bianca UWS,"359 Columbus Ave, New York, NY 10024, USA",4.8,2886.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.7804753,-73.9763467,https://www.lapecorabianca.com/,la pecora bianca uws,0.05776755306454277,38.306789363225484,Essential by Christophe,French Contemporary,
ChIJN2DMVolYwokRZ3RY3IbatuA,Pappardella,"316 Columbus Ave, New York, NY 10023, USA",4.3,1601.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.7793255,-73.9776132,http://www.pappardella.com/,pappardella,0.20047179272119084,34.09433848734571,Essential by Christophe,French Contemporary,
ChIJS4_amZhZwokRI32P3NwpsRU,Tacombi,"377 Amsterdam Ave, New York, NY 10024, USA",4.3,1333.0,PRICE_LEVEL_MODERATE,mexican_restaurant,40.7826105,-73.9784446,https://www.tacombi.com/?utm_source=google&utm_medium=gbp&utm_campaign=profile,tacombi,0.24661159675551123,31.870660838933865,Covacha,Mexican,PRICE_LEVEL_MODERATE
ChIJU5mA_CBhwokRot30p0FOX5M,Souk Al Shater,"43-03 Queens Blvd, Long Island City, NY 11104, USA",4.7,722.0,PRICE_LEVEL_INEXPENSIVE,lebanese_restaurant,40.7437391,-73.9211617,https://www.facebook.com/Souk-El-Shater-219342458103898/,souk al shater,0.015981240503403046,30.528225113959163,Cardamom,Indian,PRICE_LEVEL_INEXPENSIVE
ChIJ9YlInwlZwokRDb-WWDZkU1s,La Pecora Bianca UES,"1562 2nd Ave, New York, NY 10028, USA",4.8,2543.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.7747233,-73.9538158,https://www.lapecorabianca.com/,la pecora bianca ues,0.06248975925898689,38.25012288889216,Tha Phraya,Thai contemporary,PRICE_LEVEL_MODERATE
ChIJ8YYpur5YwokRW4TXrqxT-1k,Luke's Lobster Upper East Side,"242 E 81st St, New York, NY 10028, USA",4.3,868.0,PRICE_LEVEL_MODERATE,seafood_restaurant,40.7747253,-73.9545567,https://lukeslobster.com/pages/upper-east-side?utm_source=google&utm_medium=places&utm_campaign=uppereastside&utm_content=main,lukes lobster upper east side,0.022252640365006807,29.912968315619917,Tha Phraya,Thai contemporary,PRICE_LEVEL_MODERATE
ChIJ04xsR7VawokRHMc9f13PnnA,Mango Mango Dessert - Sunset Park,"5302 7th Ave, Brooklyn, NY 11220, USA",4.5,953.0,PRICE_LEVEL_MODERATE,dessert_shop,40.640726199999996,-74.0078963,http://mangomangodessert.com/,mango mango dessert sunset park,0.1581893458978568,30.13172784922572,Chuan Tian Xia,Chinese,PRICE_LEVEL_MODERATE
ChIJx1q8UrlYwokRjOmzO2_-otA,Meijin,"1574 2nd Ave, New York, NY 10028, USA",4.7,2210.0,PRICE_LEVEL_MODERATE,japanese_restaurant,40.775029499999995,-73.9535487,https://www.meijinramen.com/,meijin,0.08347841960864315,37.498258964696284,Ly Ly Vietnam Cookhouse,Vietnamese,
ChIJNQwuI2xcwokRrRfijCCU5So,Sonora Restaurant & Bar,"174 Howard Ave, Brooklyn, NY 11233, USA",4.3,718.0,PRICE_LEVEL_MODERATE,mexican_restaurant,40.682485,-73.9200535,https://www.174barsonora.getsauce.com/,sonora restaurant bar,0.2618034164600426,25.53835900247949,Olmo,Mexican,
ChIJ01_9-ZdYwokR7iv7XpkKAic,Café Sabarsky,"1048 5th Ave, New York, NY 10028, USA",4.3,1244.0,PRICE_LEVEL_EXPENSIVE,austrian_restaurant,40.781235699999996,-73.9602568,https://www.neuegalerie.org/cafesabarsky,caf sabarsky,0.0,33.94,Cafe Sabarsky,Austrian,PRICE_LEVEL_EXPENSIVE
ChIJh2wSuL5YwokRc5xdH9f4nRA,Sistina,"24 E 81st St, New York, NY 10028, USA",4.3,586.0,PRICE_LEVEL_EXPENSIVE,italian_restaurant,40.7776092,-73.9616775,https://www.sistinany.com/,sistina,0.4206173493980552,22.31259180722334,Cafe Sabarsky,Austrian,PRICE_LEVEL_EXPENSIVE
ChIJ2V6HH4RYwokRb0PY09qwtJA,French Roast,"2340 Broadway, New York, NY 10024, USA",4.7,4095.0,PRICE_LEVEL_MODERATE,french_restaurant,40.787641699999995,-73.97659019999999,https://frenchroastnyc.com/,french roast,0.014119796058193308,38.33056244730168,Eléa,Greek,PRICE_LEVEL_MODERATE
ChIJjUIzMYRYwokRpH6nkif-iZc,Celeste,"502 Amsterdam Ave, New York, NY 10024, USA",4.8,3719.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.7866992,-73.9760929,https://celesterestaurantny.com/?utm_source=google,celeste,0.10190920412250873,37.777089550529894,Eléa,Greek,PRICE_LEVEL_MODERATE
ChIJdeS2mydcwokRRhTrtCgbGYs,Julia's,"8-18 Woodward Ave, Ridgewood, NY 11385, USA",4.7,527.0,PRICE_LEVEL_MODERATE,restaurant,40.7031553,-73.9029533,http://www.juliasridgewood.com/,julias,0.14349059975805165,27.04811280290338,Rolo's,American,PRICE_LEVEL_MODERATE
ChIJyzOz40tFwokRl2WhNTSgazw,99 Favor Taste,"732 61st St, Brooklyn, NY 11220, USA",4.5,2941.0,PRICE_LEVEL_MODERATE,hot_pot_restaurant,40.635497,-74.011606,https://www.99favortaste.com/,99 favor taste,0.3167978053249307,33.69842633610083,East Harbor Seafood Palace,Chinese,PRICE_LEVEL_MODERATE
ChIJX5c4IyZcwokRuOczPGS_VFI,Tasty's Diner,"58-02 Myrtle Ave, Ridgewood, NY 11385, USA",4.2,856.0,PRICE_LEVEL_MODERATE,diner,40.7003433,-73.9013934,https://tastysridgewood.com/,tastys diner,0.22672320628289797,26.839321524605225,il Gigante,Italian,
ChIJrXva_oJYwokROtv_EdGJgH0,Carmine's - Upper West Side,"2450 Broadway, New York, NY 10024, USA",4.4,7033.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.791108699999995,-73.9739812,https://carminesnyc.com/locations/upper-west-side,carmines upper west side,0.11249812622073269,35.65002248535121,Chick Chick,Asian,PRICE_LEVEL_MODERATE
ChIJq2bNdYNYwokRZAOPzrJjsyM,Bodrum,"584 Amsterdam Ave, New York, NY 10024, USA",4.4,1036.0,PRICE_LEVEL_MODERATE,mediterranean_restaurant,40.789352,-73.97401169999999,https://www.bodrumnyc.com/,bodrum,0.09921239896737154,31.16945121239154,Chick Chick,Asian,PRICE_LEVEL_MODERATE
ChIJEdFITlhFwokRXjI1Gakz_UE,Salty Dog,"7509 3rd Ave, Brooklyn, NY 11209, USA",4.4,1257.0,PRICE_LEVEL_MODERATE,bar_and_grill,40.6310894,-74.0276456,http://www.saltydogbayridge.com/,salty dog,0.03518388269845705,34.147793407618515,Tanoreen,Middle Eastern,PRICE_LEVEL_MODERATE
ChIJTTN8jVhFwokRK6dsocsqteQ,Lamoza Bar & Restaurant,"7704 3rd Ave, Brooklyn, NY 11209, USA",4.5,273.0,PRICE_LEVEL_MODERATE,hookah_bar,40.6299163,-74.0286175,,lamoza bar restaurant,0.11996134421538723,23.790463869415355,Tanoreen,Middle Eastern,PRICE_LEVEL_MODERATE
ChIJ4aU3LC1OwokR44RNlSuxCjM,Nonnas of the World Community,"27 Hyatt St, Staten Island, NY 10301, USA",4.7,1589.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.6420631,-74.0773315,http://www.enotecamaria.com/,nonnas of the world community,0.0,38.5,Enoteca Maria,Italian,PRICE_LEVEL_MODERATE
ChIJL1_P18BfwokRGNgCqJaQCjc,NY Lhasa Liang Fen,"74-17 Roosevelt Ave, Jackson Heights, NY 11372, USA",4.6,206.0,PRICE_LEVEL_INEXPENSIVE,tibetan_restaurant,40.747053,-73.8908277,,ny lhasa liang fen,0.04554786076710355,24.513425670794756,Phayul,Tibetan,PRICE_LEVEL_INEXPENSIVE
ChIJpROekqpfwokRxzDFY0gQKP8,Ayada,"77-08 Woodside Ave, Elmhurst, NY 11373, USA",4.4,1647.0,PRICE_LEVEL_MODERATE,thai_restaurant,40.7434891,-73.8876429,http://www.ayadanyc.com/,ayada,0.08932578835036192,35.928090539795654,Zaab Zaab,Thai,PRICE_LEVEL_MODERATE
ChIJF79DjKpfwokRFwr5LGY4AeI,Spicy Shallot,"77-01 Woodside Ave, Elmhurst, NY 11373, USA",4.3,1445.0,PRICE_LEVEL_MODERATE,thai_restaurant,40.7436972,-73.8878917,http://www.spicyshallotny.com/,spicy shallot,0.08072389416822513,34.9813132699813,Zaab Zaab,Thai,PRICE_LEVEL_MODERATE
ChIJyUP2zSL2wokRKuUxYlWsmdE,Verdello NYC,"994 Columbus Ave, New York, NY 10025, USA",4.7,542.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.8011457,-73.9617356,https://verdello.nyc/,verdello nyc,0.07819208520983481,27.981694977481983,Miss Mamie's Spoonbread Too,Southern,PRICE_LEVEL_MODERATE
ChIJzz0OMeL3wokRAlgHd26kHdM,The Calaveras NYC,"949 Columbus Ave, New York, NY 10025, USA",4.6,562.0,PRICE_LEVEL_MODERATE,mexican_restaurant,40.799571799999995,-73.9623648,http://thecalaverasnyc.com/,the calaveras nyc,0.24193807595007,25.71674308859916,Miss Mamie's Spoonbread Too,Southern,PRICE_LEVEL_MODERATE
ChIJe0HPI2ZfwokR6lph0iPZIyE,TRU Astoria,"35-19 Ditmars Blvd, Astoria, NY 11105, USA",4.3,1150.0,PRICE_LEVEL_MODERATE,mediterranean_restaurant,40.7745737,-73.9081653,https://truastoria.com/?utm_source=google,tru astoria,0.02812845317072703,32.662458561951276,Taverna Kyclades,Greek,PRICE_LEVEL_MODERATE
ChIJS0-CIGZfwokRgs6ADyiQEKE,Queen’s Room,"36-02 Ditmars Blvd, Astoria, NY 11105, USA",4.5,840.0,PRICE_LEVEL_MODERATE,bistro,40.7741458,-73.9082597,http://queensroomnyc.com/,queens room,0.03715312044563354,30.454162554652395,Taverna Kyclades,Greek,PRICE_LEVEL_MODERATE
ChIJXXXpkhb2wokReL9Y9wsUy44,Silvana,"300 W 116th St, New York, NY 10026, USA",4.4,1518.0,PRICE_LEVEL_MODERATE,middle_eastern_restaurant,40.8044337,-73.9559234,http://silvana-nyc.com/,silvana,0.15873459052492706,35.09518491370088,Melba's,Southern,PRICE_LEVEL_MODERATE
ChIJCWY85Rb2wokRWwG7PhPCE8U,Row House,"2128 Frederick Douglass Blvd, New York, NY 10026, USA",4.2,1673.0,PRICE_LEVEL_MODERATE,american_restaurant,40.803527100000004,-73.955715,https://rowhouseharlem.com/,row house,0.08986620857093922,34.92160549714873,Melba's,Southern,PRICE_LEVEL_MODERATE
ChIJFx8HV6lfwokRZBepb4QEmX8,La Fusta,"80-32 Baxter Ave, Queens, NY 11373, USA",4.4,968.0,PRICE_LEVEL_MODERATE,argentinian_restaurant,40.7447397,-73.8844144,https://www.lafustarestaurant.com/,la fusta,0.19274699459537148,29.36703606485554,SaRanRom Thai,Thai,PRICE_LEVEL_MODERATE
ChIJsWCOAA72wokRfHCK0ztm1Vs,Settepani Restaurant,"196 Malcolm X Blvd, New York, NY 10026, USA",4.3,811.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.8043177,-73.9475777,http://www.settepani.com/,settepani restaurant,0.03238079558939502,29.221430452927258,Barawine,Contemporary,PRICE_LEVEL_MODERATE
ChIJmQZU-BH2wokR77fs9FoxIrg,Il Caffe Latte,"189 Malcolm X Blvd # 1, New York, NY 10026, USA",4.4,752.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.804366699999996,-73.9483333,https://ilcaffelattenyc.com/,il caffe latte,0.07890227262484742,28.57317272850183,Barawine,Contemporary,PRICE_LEVEL_MODERATE
ChIJXWpcbQ1FwokRvCeZywzCL9E,Samurai Sushi,"1709 86th St, Brooklyn, NY 11214, USA",4.2,243.0,PRICE_LEVEL_MODERATE,sushi_restaurant,40.608564,-74.00434340000001,https://www.samuraisushionline.com/,samurai sushi,0.0415572483762347,22.931313019485184,Neta Shari,Japanese,
ChIJLe70p2X2wokReDA-X8LGqZE,Fumo Harlem,"1600 Amsterdam Ave, New York, NY 10031, USA",4.5,1912.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.8214251,-73.95063569999999,http://fumorestaurant.com/,fumo harlem,0.07061907328265275,36.652571120608165,Oso,Mexican,PRICE_LEVEL_MODERATE
