restaurant_name,restaurant_url,location,price_level,cuisine,michelin_distinction,raw_card_text,page_number,place_id,google_name,google_address,google_rating,google_user_rating_count,google_price_level,google_primary_type,google_lat,google_lng,google_website
Enoteca Maria,https://guide.michelin.com/us/en/new-york-state/staten-island/restaurant/enoteca-maria,"Staten Island, NY, USA",$$,Italian,Selected Restaurants,"Enoteca Maria | Staten Island, NY, USA | $$ · Italian",7,ChIJ4aU3LC1OwokR44RNlSuxCjM,Nonnas of the World Community,"27 Hyatt St, Staten Island, NY 10301, USA",4.7,1589.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.6420631,-74.0773315,http://www.enotecamaria.com/
Phayul,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/phayul,"Queens, NY, USA",$$,Tibetan,bib,"Phayul | Queens, NY, USA | $$ · Tibetan",7,ChIJidFNLAdfwokRDaE9PudSm7Q,Phayul,"37-65 74th St., Jackson Heights, NY 11372, USA",4.1,731.0,PRICE_LEVEL_INEXPENSIVE,tibetan_restaurant,40.7471617,-73.89134899999999,
Zaab Zaab,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/zaab-zaab,"Queens, NY, USA",$$,Thai,bib,"Reserve a table | Zaab Zaab | Queens, NY, USA | $$ · Thai",7,ChIJSR84V9NfwokRqv7h7RV5z9k,Zaab Zaab,"76-04 Woodside Ave, Elmhurst, NY 11373, USA",4.3,320.0,PRICE_LEVEL_MODERATE,thai_restaurant,40.7432642,-73.8886608,https://zaabzaabnyc.com/zaabzaabwoodside?utm_source=google
Miss Mamie's Spoonbread Too,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/miss-mamie-s-spoonbread-too,"New York, NY, USA",$$,Southern,Selected Restaurants,"Miss Mamie's Spoonbread Too | New York, NY, USA | $$ · Southern",7,ChIJMy2SSj32wokRYJFmKli4HvA,Miss Mamie's Spoonbread Too,"366 W 110th St, New York, NY 10025, USA",4.0,483.0,PRICE_LEVEL_MODERATE,soul_food_restaurant,40.801440299999996,-73.9608921,http://spoonbreadinc.com/
Taverna Kyclades,https://guide.michelin.com/us/en/new-york-state/astoria/restaurant/taverna-kyclades,"Astoria, NY, USA",$$,Greek,Selected Restaurants,"Taverna Kyclades | Astoria, NY, USA | $$ · Greek",7,ChIJ90pvtWdfwokRw86tuNLCG7g,Taverna Kyclades Astoria,"36-01 Ditmars Blvd, Astoria, NY 11105, USA",4.6,5155.0,PRICE_LEVEL_MODERATE,greek_restaurant,40.7743819,-73.90794749999999,http://www.tavernakyclades.com/
Seppe Pizza Bar,https://guide.michelin.com/us/en/new-york-state/staten-island/restaurant/seppe-pizza-bar,"Staten Island, NY, USA",$$,Pizza,Selected Restaurants,"Reserve a table | Seppe Pizza Bar | Staten Island, NY, USA | $$ · Pizza",7,ChIJUUYYg7VPwokRRnuw5K3Ub1U,Seppe Pizza Bar,"3 Navy Pier Ct, Staten Island, NY 10304, USA",4.5,560.0,PRICE_LEVEL_MODERATE,pizza_restaurant,40.6290683,-74.074393,http://www.seppepizzabar.com/
Melba's,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/melba-s,"New York, NY, USA",$$,Southern,Selected Restaurants,"Reserve a table | Melba's | New York, NY, USA | $$ · Southern",7,ChIJ-bhM6yL2wokRAtIoWi_TL2k,Melba's Restaurant,"300 W 114th St, New York, NY 10026, USA",4.3,4642.0,PRICE_LEVEL_MODERATE,american_restaurant,40.80311,-73.95662949999999,https://www.melbasrestaurant.com/
SaRanRom Thai,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/saranrom-thai,"Queens, NY, USA",$$,Thai,bib,"SaRanRom Thai | Queens, NY, USA | $$ · Thai",7,ChIJUU0Hd95fwokR3tAJqfPpDvs,Saranrom Thai,"81-10 Broadway, Elmhurst, NY 11373, USA",4.8,1228.0,PRICE_LEVEL_MODERATE,thai_restaurant,40.7430963,-73.8836867,https://saranromthai.dine.online/
Lakruwana,https://guide.michelin.com/us/en/new-york-state/staten-island/restaurant/lakruwana,"Staten Island, NY, USA",$$,Sri Lankan,Selected Restaurants,"Lakruwana | Staten Island, NY, USA | $$ · Sri Lankan",7,ChIJ03HMlbRPwokR4dG6Dhon-A4,Lakruwana Restaurant,"668 Bay St, Staten Island, NY 10304, USA",4.5,1069.0,PRICE_LEVEL_MODERATE,sri_lankan_restaurant,40.6257501,-74.0753052,http://www.lakruwanarestaurant.com/
Barawine,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/barawine,"New York, NY, USA",$$$,Contemporary,Selected Restaurants,"Reserve a table | Barawine | New York, NY, USA | $$$ · Contemporary",7,ChIJ_WGAABL2wokRNthCl_PuyFc,Barawine,"200 Malcolm X Blvd, New York, NY 10027, USA",4.3,897.0,PRICE_LEVEL_MODERATE,wine_bar,40.8045907,-73.9474438,https://www.barawine.com/
Neta Shari,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/neta-shari,"Brooklyn, NY, USA",$$$$,Japanese,Selected Restaurants,"Reserve a table | Neta Shari | Brooklyn, NY, USA | $$$$ · Japanese",7,ChIJ7VOxKVBFwokRO4Zf1ESGNAE,Neta Shari,"1718 86th St, Brooklyn, NY 11214, USA",4.7,155.0,,sushi_restaurant,40.6082077,-74.004492,http://www.netashari.nyc/
Oso,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/oso,"New York, NY, USA",$$,Mexican,bib,"Reserve a table | Oso | New York, NY, USA | $$ · Mexican | Seis Vecinos | Bronx, NY, USA | $$ · Latin American | Caleta 111 Cevicheria | Queens, NY, USA | $$ · Peruvian | Asian Jewels | Queens, NY, USA | $$ · Chinese | Reserve a table | Jiang Nan | Queens, NY, USA | $$ · Chinese | Alley 41 | Queens, NY, USA | $$ · Chinese | Tong Sam Gyup Goo Yi | Queens, NY, USA | $$ · Korean | Reserve a table | Çka Ka Qëllu | Bronx, NY, USA | $$ · Balkan | Tra Di Noi | Bronx, NY, USA | $$ · Italian | Legend of Taste | Queens, NY, USA | $$ · Chinese | Reserve a table | Patricia’s | Bronx, NY, USA | $$$ · Italian-American | Reserve a table | Tobalá | Bronx, NY, USA | $$$ · Mexican | Reserve a table | Dubrovnik | New Rochelle, NY, USA | $$ · Croatian | Reserve a table | Maria Restaurant | New Rochelle, NY, USA | $$ · Italian",8,ChIJuYwVAmX2wokRTnBiQLDD6us,Oso,"1618 Amsterdam Ave, New York, NY 10031, USA",4.5,845.0,PRICE_LEVEL_MODERATE,mexican_restaurant,40.821993,-73.95026,http://www.osoharlem.com/
Seis Vecinos,https://guide.michelin.com/us/en/new-york-state/bronx/restaurant/seis-vecinos,"Bronx, NY, USA",$$,Latin American,Selected Restaurants,"Seis Vecinos | Bronx, NY, USA | $$ · Latin American",8,ChIJb4LjG7r1wokRyAd4TrnrVeQ,Seis Vecinos,"640 Prospect Ave, Bronx, NY 10455, USA",4.1,2300.0,PRICE_LEVEL_MODERATE,restaurant,40.8154018,-73.90295979999999,http://www.seisvecinos.com/
Caleta 111 Cevicheria,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/caleta-111-cevicheria,"Queens, NY, USA",$$,Peruvian,bib,"Caleta 111 Cevicheria | Queens, NY, USA | $$ · Peruvian",8,ChIJb1yO2ZdhwokRIWlN1iszze4,Caleta 111,"111-27 Jamaica Ave, Richmond Hill, NY 11418, USA",4.4,447.0,PRICE_LEVEL_EXPENSIVE,peruvian_restaurant,40.6974924,-73.8366454,https://caleta111cevicheria.toast.site/order
Asian Jewels,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/asian-jewels,"Queens, NY, USA",$$,Chinese,Selected Restaurants,"Asian Jewels | Queens, NY, USA | $$ · Chinese",8,ChIJ2aw2iQ5gwokRDiwmsI9YhnE,Asian Jewels,"133-30 39th Ave, Flushing, NY 11354, USA",4.2,3042.0,PRICE_LEVEL_MODERATE,chinese_restaurant,40.7591397,-73.8333631,http://www.asianjewelsny.com/
Jiang Nan,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/jiang-nan,"Queens, NY, USA",$$,Chinese,bib,"Reserve a table | Jiang Nan | Queens, NY, USA | $$ · Chinese",8,ChIJZSvB14NhwokRR7ROmZwHvUw,Jiang Nan Flushing,"133-42 39th Ave STE 101, Flushing, NY 11354, USA",4.7,2354.0,PRICE_LEVEL_MODERATE,chinese_restaurant,40.7594412,-73.8327061,http://jiangnanny.com/
Alley 41,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/alley-41,"Queens, NY, USA",$$,Chinese,bib,"Alley 41 | Queens, NY, USA | $$ · Chinese",8,ChIJmQ7DvBFgwokRBNJbyDc81oI,Alley 41 蜀巷,"136-45 41st Ave, Flushing, NY 11355, USA",4.5,818.0,PRICE_LEVEL_MODERATE,chinese_restaurant,40.7591123,-73.8280121,http://www.alley41.com/
Tong Sam Gyup Goo Yi,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/tong-sam-gyup-goo-yi,"Queens, NY, USA",$$,Korean,bib,"Tong Sam Gyup Goo Yi | Queens, NY, USA | $$ · Korean",8,ChIJoWa5-i5gwokR8v_bTyLmO6I,Tong Sam Gyup Goo Yi,"162-23 Depot Rd, Flushing, NY 11358, USA",4.2,304.0,PRICE_LEVEL_MODERATE,korean_barbecue_restaurant,40.7621369,-73.8030132,http://www.tongsamgyupgooyi.com/
Çka Ka Qëllu,https://guide.michelin.com/us/en/new-york-state/bronx/restaurant/cka-ka-qellu,"Bronx, NY, USA",$$,Balkan,Selected Restaurants,"Reserve a table | Çka Ka Qëllu | Bronx, NY, USA | $$ · Balkan",8,ChIJddi0Qof0wokRQGSTDJMZzHc,Çka Ka Qëllu,"2321 Hughes Ave, Bronx, NY 10458, USA",4.8,1451.0,PRICE_LEVEL_MODERATE,mediterranean_restaurant,40.8539343,-73.88821159999999,https://ckakaqellu.com/
Tra Di Noi,https://guide.michelin.com/us/en/new-york-state/bronx/restaurant/tra-di-noi,"Bronx, NY, USA",$$,Italian,Selected Restaurants,"Tra Di Noi | Bronx, NY, USA | $$ · Italian",8,ChIJYYDOMof0wokRvCMy2r_-3S0,Tra Di Noi,"622 E 187th St, Bronx, NY 10458, USA",4.4,539.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.855011,-73.886821,
Legend of Taste,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/legend-of-taste,"Queens, NY, USA",$$,Chinese,bib,"Legend of Taste | Queens, NY, USA | $$ · Chinese",8,ChIJRUDshWKKwokRKEDd6H2RAmE,Legend of Taste,"20-02 Utopia Pkwy, Whitestone, NY 11357, USA",4.4,373.0,PRICE_LEVEL_MODERATE,chinese_restaurant,40.779595,-73.794179,https://legendoftasteup.com/
Patricia’s,https://guide.michelin.com/us/en/new-york-state/bronx/restaurant/patricia-s,"Bronx, NY, USA",$$$,Italian-American,Selected Restaurants,"Reserve a table | Patricia’s | Bronx, NY, USA | $$$ · Italian-American",8,ChIJ5aH0oPv1wokRx2wGcb1NqFE,Patricia's of Morris Park,"1082 Morris Park Ave, Bronx, NY 10461, USA",4.3,412.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.8491213,-73.85330069999999,https://patriciasofmorrispark.com/
Tobalá,https://guide.michelin.com/us/en/new-york-state/bronx/restaurant/tobala,"Bronx, NY, USA",$$$,Mexican,Selected Restaurants,"Reserve a table | Tobalá | Bronx, NY, USA | $$$ · Mexican",8,ChIJPbOOFvPzwokRttFt-acm5qo,Tobala,"3732 Riverdale Ave, Bronx, NY 10463, USA",4.5,372.0,,mexican_restaurant,40.88749,-73.9068724,http://tobalanyc.com/
Dubrovnik,https://guide.michelin.com/us/en/new-york-state/new-rochelle/restaurant/dubrovnik1184228,"New Rochelle, NY, USA",$$,Croatian,Selected Restaurants,"Reserve a table | Dubrovnik | New Rochelle, NY, USA | $$ · Croatian",8,ChIJFdppi6GNwokRniWwhWXgovg,Dubrovnik,"721 Main St, New Rochelle, NY 10801, USA",4.7,1083.0,PRICE_LEVEL_MODERATE,croatian_restaurant,40.9036111,-73.7891667,http://dubrovnikny.com/
Maria Restaurant,https://guide.michelin.com/us/en/new-york-state/new-rochelle/restaurant/maria-restaurant,"New Rochelle, NY, USA",$$,Italian,Selected Restaurants,"Reserve a table | Maria Restaurant | New Rochelle, NY, USA | $$ · Italian",8,ChIJ64RnV16NwokRtRsZaZbZzRw,Maria Restaurant,"11 Huguenot St, New Rochelle, NY 10801, USA",4.5,426.0,PRICE_LEVEL_MODERATE,italian_restaurant,40.9143299,-73.773779,https://www.marianewrochelle.com/
